id	created_at	text	lang	hashtags
1461830452386406400	2021-11-19T22:55:14.000Z	b'RT @ShangChiBR: APENAS ELA! #ShangChi https://t.co/X0rwL13U56'	pt	['ShangChi']
1461830302008057861	2021-11-19T22:54:38.000Z	b'RT @ShangChiBR: APENAS ELA! #ShangChi https://t.co/X0rwL13U56'	pt	['ShangChi']
1461830042523258883	2021-11-19T22:53:36.000Z	"b'RT @tanstark: the ""i can fix him"" look\\n\\n#shangchi #wenwu https://t.co/RbcQMhx7GQ'"	en	['shangchi', 'wenwu']
1461829850876964864	2021-11-19T22:52:50.000Z	b'#shangchi again \\U0001f4fa'	en	['shangchi']
1461829523306127360	2021-11-19T22:51:32.000Z	b'RT @ShangChiBR: APENAS ELA! #ShangChi https://t.co/X0rwL13U56'	pt	['ShangChi']
1461829339830530048	2021-11-19T22:50:48.000Z	b'RT @ShangChiBR: APENAS ELA! #ShangChi https://t.co/X0rwL13U56'	pt	['ShangChi']
1461829282448216072	2021-11-19T22:50:35.000Z	b'RT @asyakv2: #MXS \\u6211\\u4eec\\u5728\\u6570\\u5b57\\u8d27\\u5e01\\u5e02\\u573a\\u7684\\u4e3b\\u5bfc\\u5730\\u4f4d\\u6709\\u76ee\\u5171\\u7779\\u52a0\\u5bc6\\u5e02\\u573a\\u7684\\u672a\\u6765\\U0001f525\\U0001f525\\U0001f525\\n\\nTG:https://t.co/EzH1LkWh43\\n\\n\\u63a8\\u7279\\uff1a@mxstoken\\n#CMC #ETH #BTCUSD\\n#BKEX @C_Shangchi @CryptoZoroo @\\u2026'	zh	['MXS', 'CMC', 'ETH', 'BTCUSD', 'BKEX']
1461829224113881093	2021-11-19T22:50:21.000Z	b'RT @POC_Culture: I\\u2019ve been absolutely LOVING the #ShangChi run by @geneluenyang &amp; @dike_ruan. Their 1st arc concluded this week w/ #6. Let\\u2026'	en	['ShangChi']
1461829188046970890	2021-11-19T22:50:12.000Z	b'RT @ShangChiBR: APENAS ELA! #ShangChi https://t.co/X0rwL13U56'	pt	['ShangChi']
1461828993943015429	2021-11-19T22:49:26.000Z	b'Finally got around to watching #shangchi. I really liked it. Like #rogueone is a war film in the Star Wars universe, #shangchiandthelegendofthetenrings is a martial arts film set in the #MCU. I like it a lot.'	en	['shangchi', 'rogueone', 'shangchiandthelegendofthetenrings', 'MCU']
1461828931242319873	2021-11-19T22:49:11.000Z	b'smiling hard at this. #shangchi https://t.co/KAC99DTFlR'	en	['shangchi']
1461828883548979204	2021-11-19T22:48:59.000Z	b'RT @iSHANGCHIBOT: BUSCANDO MUTUALS\\xa1!\\xa1!\\n\\nHola!! Soy un bot de Shang-chi [#shangchi], buscando mutuals bots y no bots para amigar. Siganme si\\u2026'	es	['shangchi']
1461828501078781963	2021-11-19T22:47:28.000Z	b'RT @ShangChiBR: APENAS ELA! #ShangChi https://t.co/X0rwL13U56'	pt	['ShangChi']
1461828434057904135	2021-11-19T22:47:12.000Z	b'RT @Moveeks: Nos acaba de llegar esta cajota de #ShangChi y \\xbfque creen? \\xa1La vamos a regalar! \\xbfPero que dicen? \\xbfUn  ganador? \\xbfDos? \\xbfUno por\\u2026'	es	['ShangChi']
1461828375539027968	2021-11-19T22:46:58.000Z	b'RT @ChrisFoxMulder: Ser artista \\xe9 essencial #ShangChi https://t.co/TxRwWTFFtM'	pt	['ShangChi']
1461828363702710287	2021-11-19T22:46:56.000Z	b'RT @DaToneli: Eu depois de assistir Shang Chi to bem assim:\\n#shangchi https://t.co/FqtkArS63R'	pt	['shangchi']
1461828253082132482	2021-11-19T22:46:29.000Z	b'@lillesbiian J\\u2019ai pas \\xe9tait shangchi mais j\\u2019ai ador\\xe9 les \\xe9ternels vraiment !!!'	fr	[]
1461828091081375754	2021-11-19T22:45:51.000Z	b'RT @DaToneli: Eu depois de assistir Shang Chi to bem assim:\\n#shangchi https://t.co/FqtkArS63R'	pt	['shangchi']
1461828061675073539	2021-11-19T22:45:44.000Z	b'RT @ChrisFoxMulder: Ser artista \\xe9 essencial #ShangChi https://t.co/TxRwWTFFtM'	pt	['ShangChi']
1461828021179060225	2021-11-19T22:45:34.000Z	"b""RT @ironfamiIy: #shangchi spoilers /\\n\\ntony stark you'll always be famous https://t.co/LKOnXzZUBJ"""	en	['shangchi']
1461827984483139585	2021-11-19T22:45:25.000Z	b'RT @starktrbl: THE EMOTION AND COLOR CONTRAST?? #ShangChi https://t.co/s1BomxMAFP'	en	['ShangChi']
1461827969496846336	2021-11-19T22:45:22.000Z	b'Both kids snoring, now time to watch some #Shangchi ! #passthepopcorn @MarvelStudios #martialarts #momlife #hilarious  #Friday #movienight #Fredagsmys https://t.co/vmqqpjCw5N'	en	['Shangchi', 'passthepopcorn', 'martialarts', 'momlife', 'hilarious', 'Friday', 'movienight', 'Fredagsmys']
1461827963293421571	2021-11-19T22:45:20.000Z	b'RT @ShangChiBR: APENAS ELA! #ShangChi https://t.co/X0rwL13U56'	pt	['ShangChi']
1461827764458303491	2021-11-19T22:44:33.000Z	b'RT @MarvelNewsIT: Un nuovo potere. Un nuovo eroe. Un nuovo AVENGER. #ShangChi e la Leggenda dei Dieci Anelli, in streaming ora in esclusiva\\u2026'	it	['ShangChi']
1461827577987973132	2021-11-19T22:43:48.000Z	"b'@guinnessduck @shangchi @rustmon @mikehojo Disney+ has a ""GroupWatch"" feature, but we all just pressed play at the same time and hung out on Zoom.\\n\\nHaven\'t played with GroupWatch yet. Looks like I can start one but not join one on an Apple TV. Probably could join on iPad then AirPlay.'"	en	[]
1461827441538715653	2021-11-19T22:43:16.000Z	"b""RT @ironfamiIy: #shangchi spoilers /\\n\\ntony stark you'll always be famous https://t.co/LKOnXzZUBJ"""	en	['shangchi']
1461826935059800070	2021-11-19T22:41:15.000Z	b'@mhaithaca @shangchi @rustmon @mikehojo What are you using for the sync\\u2019s watching? How has it been working?'	en	[]
1461826538647658502	2021-11-19T22:39:40.000Z	b'And then no more than 2 minutes later they\\u2019re in union square. THAT IS A 45 minute drive by bus. #shangchi'	en	['shangchi']
1461826181850927110	2021-11-19T22:38:15.000Z	b'RT @legadodamarvel: Esse meme \\xe9 uma OBRA-PRIMA! \\U0001f602 #ShangChi \\n\\nPostado pelo Luciano Moura no grupo do Legado da Marvel. Valeu, cara! https:/\\u2026'	pt	['ShangChi']
1461825934131142664	2021-11-19T22:37:16.000Z	b'Man, #ShangChi was a mediocre kung fu movie disguised as an underwhelming #Marvel movie. Disappointed.'	en	['ShangChi', 'Marvel']
1461825846646247428	2021-11-19T22:36:55.000Z	b'Why is no one talking about the 1 California going from the Castro to Noe Valley in #shangchi I\\u2019m watching it for the 2nd time and I knew it was wrong the 1st. All it had to do was go east to west. GOSH.'	en	['shangchi']
1461825771958419457	2021-11-19T22:36:38.000Z	b'RT @KnightGambit: #ShangChi had more accurate Airbending then #TheLastAirbender \\n https://t.co/kV7VbQlbSE'	en	['ShangChi', 'TheLastAirbender']
1461825700026109954	2021-11-19T22:36:20.000Z	b'RT @MCUPerfectGifs: Shang-Chi vs. The Mandarin \\n#ShangChi https://t.co/BXkRh3WE8r'	en	['ShangChi']
1461825651829350407	2021-11-19T22:36:09.000Z	b'RT @SteamyEmbers: Simu Liu Showing off \\U0001f4a6\\n\\n#SimuLiu #shangchi #gayfakes #marvel #gayporn #fakes #malecelebrityfakes https://t.co/kkrlgyV1rX'	en	['SimuLiu', 'shangchi', 'gayfakes', 'marvel', 'gayporn', 'fakes', 'malecelebrityfakes']
1461825455569448960	2021-11-19T22:35:22.000Z	b'Finally seeing what all the hype was about #ShangChi'	en	['ShangChi']
1461825170671349766	2021-11-19T22:34:14.000Z	b'Ela poderia me dar um soco e eu acharia maneiro \\n#shangchi #xialing \\n\\nhttps://t.co/xvYHr4EZ4o'	pt	['shangchi', 'xialing']
1461824663101882369	2021-11-19T22:32:13.000Z	b'RT @ChrisFoxMulder: Ser artista \\xe9 essencial #ShangChi https://t.co/TxRwWTFFtM'	pt	['ShangChi']
1461824644000858116	2021-11-19T22:32:09.000Z	"b""RT @ironfamiIy: #shangchi spoilers /\\n\\ntony stark you'll always be famous https://t.co/LKOnXzZUBJ"""	en	['shangchi']
1461824347014844421	2021-11-19T22:30:58.000Z	b'This week\\u2019s Quick Hits included a 3-minute timer for each topic that the guys (mostly) stuck to. Hear their thoughts on Shang-Chi, Red Notice, SNL, Anti-woke Superheroes, and The Island Boys #podcast #shangchi #snl #rednotice #theislandboys #podcasts\\nhttps://t.co/nxUtxFmCJW'	en	['podcast', 'shangchi', 'snl', 'rednotice', 'theislandboys', 'podcasts']
1461824287392813081	2021-11-19T22:30:44.000Z	b'RT @DaToneli: Eu depois de assistir Shang Chi to bem assim:\\n#shangchi https://t.co/FqtkArS63R'	pt	['shangchi']
1461824000733163521	2021-11-19T22:29:35.000Z	b'RT @KHAO_Pod: Together \\n#ShangChi\\n#ShangChiKaty https://t.co/nlzJ5ZFYDV'	en	['ShangChi', 'ShangChiKaty']
1461823924782522376	2021-11-19T22:29:17.000Z	b'RT @Moveeks: El voto general fue de que solo habr\\xe1 1 ganador de la caja de #ShangChi, y para que se emocionen \\xa1ah\\xed les va una imagen de tod\\u2026'	es	['ShangChi']
1461823794155298818	2021-11-19T22:28:46.000Z	b'no comments\\n#SimuLiu #ShangChi https://t.co/CubfXGYElF'	en	['SimuLiu', 'ShangChi']
1461823746717761538	2021-11-19T22:28:35.000Z	b'He vuelto a ver #ShangChi y me ha parecido mejor que la primera vez, pero sigue siendo flojita. ESE HOMBRE me he molestado esta vez menos de lo esperado. https://t.co/6MXpgQSHH7'	es	['ShangChi']
1461823598935613443	2021-11-19T22:28:00.000Z	b'RT @SimuLiu: When your deodorant holder is also your roomie, sidekick, bff AND life coach??\\n\\nCatch Marvel Studios\\u2019 @ShangChi and The Legend\\u2026'	en	[]
1461823494350585863	2021-11-19T22:27:35.000Z	"b'RT @tanstark: the ""i can fix him"" look\\n\\n#shangchi #wenwu https://t.co/RbcQMhx7GQ'"	en	['shangchi', 'wenwu']
1461823380970094593	2021-11-19T22:27:08.000Z	"b""RT @Marvel: Assemble! The perfect family movie night is here. Marvel Studios' @ShangChi and The Legend of The Ten Rings is now on Digital,\\u2026"""	en	[]
1461823291451138051	2021-11-19T22:26:46.000Z	b'Ok, no more bad movies. Shang Chi it is! #marvelnerd #DisneyPlus #shangchi'	en	['marvelnerd', 'DisneyPlus', 'shangchi']
1461823211243507718	2021-11-19T22:26:27.000Z	b'RT @legadodamarvel: Esse meme \\xe9 uma OBRA-PRIMA! \\U0001f602 #ShangChi \\n\\nPostado pelo Luciano Moura no grupo do Legado da Marvel. Valeu, cara! https:/\\u2026'	pt	['ShangChi']
1461823149578805251	2021-11-19T22:26:12.000Z	"b""@CAPEUSA If you still read/share #ShangChi reviews, would you want to see mine, even though I'm not a professional critic?"""	en	['ShangChi']
1461823080641220615	2021-11-19T22:25:56.000Z	b'Finally saw #shangchi and damn. That movie was good'	en	['shangchi']
1461822846305546242	2021-11-19T22:25:00.000Z	b'Hilarious \\U0001f9f5 on #ShangChi https://t.co/Y0E1BMlkch'	en	['ShangChi']
1461822834292916225	2021-11-19T22:24:57.000Z	b'I\\u2019ve been absolutely LOVING the #ShangChi run by @geneluenyang &amp; @dike_ruan. Their 1st arc concluded this week w/ #6. Let me tell ya\\u2026it ends with a bang. @Marvel #Marvel https://t.co/A9IIJSlUiB'	en	['ShangChi', 'Marvel']
1461822291680149511	2021-11-19T22:22:48.000Z	b'RT @GNGeekNation: Essa cena de #ShangChi \\xe9 a mais linda de luta do #MCU inteiro. https://t.co/nzqwke026V'	pt	['ShangChi', 'MCU']
1461822207269740544	2021-11-19T22:22:28.000Z	b'#Comics #ComicBooks #Collection\\n\\n#KangTheConqueror 4\\n#TheNiceHouseOnTheLake 6\\n#EatTheRich 4\\n#ShangChi 6 https://t.co/925Aysp24v'	und	['Comics', 'ComicBooks', 'Collection', 'KangTheConqueror', 'TheNiceHouseOnTheLake', 'EatTheRich', 'ShangChi']
1461822044673347596	2021-11-19T22:21:49.000Z	b'RT @bugs314: @BugsBunny314 @UniversalPics @mgmstudios @007 @Beyonce @ASP @fp_coalition @ASPCA @nokidhungry @GirlUp @girleffect @girlsallian\\u2026'	en	[]
1461822039518547974	2021-11-19T22:21:48.000Z	b'RT @lb_byang: \\uc0f9\\uce58\\n\\n\\uc0f9\\uce58\\ucf00\\uc774\\ud2f0\\n\\n#\\uc0f9\\uce58\\uc640\\ud150\\ub9c1\\uc988\\uc758\\uc804\\uc124 #\\uc0f9\\uce58 #shangchi #shangchikaty https://t.co/mv5IjIyMQx'	ko	['샹치와텐링즈의전설', '샹치', 'shangchi', 'shangchikaty']
1461821653193789448	2021-11-19T22:20:16.000Z	"b'RT @tanstark: the ""i can fix him"" look\\n\\n#shangchi #wenwu https://t.co/RbcQMhx7GQ'"	en	['shangchi', 'wenwu']
1461821388701020162	2021-11-19T22:19:13.000Z	b'Just watched Shang-chi what an amazing masterpiece \\U0001f60d\\u2764\\ufe0f fell in love \\U0001f929 @shangchi'	en	[]
1461821233499193346	2021-11-19T22:18:36.000Z	b'ShangChi https://t.co/SMKij4uKyk'	in	[]
1461821114015830016	2021-11-19T22:18:07.000Z	b'RT @SimuLiu: When your deodorant holder is also your roomie, sidekick, bff AND life coach??\\n\\nCatch Marvel Studios\\u2019 @ShangChi and The Legend\\u2026'	en	[]
1461820763946860548	2021-11-19T22:16:44.000Z	"b""RT @ironfamiIy: #shangchi spoilers /\\n\\ntony stark you'll always be famous https://t.co/LKOnXzZUBJ"""	en	['shangchi']
1461820693876641793	2021-11-19T22:16:27.000Z	b'WATCH IT AGAIN: @ShangChi is on @DisneyPlus! Enough said.\\n\\nhttps://t.co/vpU93884wm'	en	[]
1461820636028977164	2021-11-19T22:16:13.000Z	b'#Eternals finishes its 2nd week grossing 1.4M on 2nd THU, a -78% drop from last THU, a #VeteransDay holiday, for a 125M cume at the domestic #BoxOffice.\\nBetween 70M-80M openers, 5.4M under #F9, 18.2M under #BlackWidow, 30.2M under #ShangChi at same point.\\nEyeing a 165M-175M run. https://t.co/N9IigM9u3k'	en	['Eternals', 'VeteransDay', 'BoxOffice', 'F9', 'BlackWidow', 'ShangChi']
1461820424057241614	2021-11-19T22:15:23.000Z	b'RT @SimuLiu: When your deodorant holder is also your roomie, sidekick, bff AND life coach??\\n\\nCatch Marvel Studios\\u2019 @ShangChi and The Legend\\u2026'	en	[]
1461820315374391305	2021-11-19T22:14:57.000Z	"b""RT @snowygallifrey: #SHANGCHI: i'm not leaving you again. https://t.co/w9tj06exTH"""	en	['SHANGCHI']
1461820237381132294	2021-11-19T22:14:38.000Z	"b""@shangchi why didn't you casted ACTOR CHARLES MELTON, he would have been so amazing as shang chi, no doubt simu has done the best role but i think charles would have looked different and amazing !!!"""	en	[]
1461820013082558467	2021-11-19T22:13:45.000Z	"b""#ShangChi dubbio/SPOILER:\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\nHo appena rivisto Chang Chi e mi sono accorta di una cosa. Nella scena finale c'\\xe8 Bruce Banner, MA NON ERA DIVENTATO PERMANENTEMENTE HULK?"""	it	['ShangChi']
1461819898565324801	2021-11-19T22:13:17.000Z	b'RT @FoxxTrot_Writer: SPOILE #shangchi\\n#\\u0e0a\\u0e32\\u0e07\\u0e0a\\u0e35\\n.\\n.\\n.\\n.\\n\\u0e1b\\u0e23\\u0e30\\u0e17\\u0e31\\u0e1a\\u0e43\\u0e08\\u0e2a\\u0e2d\\u0e07\\u0e1e\\u0e35\\u0e48\\u0e19\\u0e49\\u0e2d\\u0e07\\u0e0b\\u0e39\\u0e21\\u0e32\\u0e01\\u0e01\\u0e01\\u0e01\\u0e01 \\u0e0a\\u0e2d\\u0e1a\\u0e15\\u0e2d\\u0e19\\u0e08\\u0e1a\\u0e17\\u0e35\\u0e48\\u0e17\\u0e31\\u0e49\\u0e07\\u0e04\\u0e39\\u0e48\\u0e15\\u0e48\\u0e32\\u0e07\\u0e01\\u0e47\\u0e40\\u0e1b\\u0e47\\u0e19\\u0e1c\\u0e39\\u0e49\\u0e2a\\u0e37\\u0e1a\\u0e17\\u0e2d\\u0e14\\u0e40\\u0e17\\u0e47\\u0e19\\u0e23\\u0e34\\u0e07\\u0e2a\\u0e4c \\u0e04\\u0e19\\u0e1e\\u0e35\\u0e48\\u0e44\\u0e14\\u0e49\\u0e01\\u0e33\\u0e44\\u2026'	th	['shangchi', 'ชางชี']
1461819497871036417	2021-11-19T22:11:42.000Z	b'AAAAAA SHANGCHI WAS SO GOOD'	en	[]
1461819344409800708	2021-11-19T22:11:05.000Z	b'Shang-Chi is just Marvels version of Kung-Fu Hustle #shangchi'	en	['shangchi']
1461819229494288389	2021-11-19T22:10:38.000Z	"b""RT @CallMeKobby: #Venom &amp; #ShangChi let's discuss the cinema \\n\\nhttps://t.co/ZSQHIUjPqD"""	en	['Venom', 'ShangChi']
1461818986195296260	2021-11-19T22:09:40.000Z	b'RT @legadodamarvel: Esse meme \\xe9 uma OBRA-PRIMA! \\U0001f602 #ShangChi \\n\\nPostado pelo Luciano Moura no grupo do Legado da Marvel. Valeu, cara! https:/\\u2026'	pt	['ShangChi']
1461818853529460739	2021-11-19T22:09:08.000Z	"b""RT @snowygallifrey: #SHANGCHI: i'm not leaving you again. https://t.co/w9tj06exTH"""	en	['SHANGCHI']
1461818779902566401	2021-11-19T22:08:51.000Z	b'RT @legadodamarvel: Esse meme \\xe9 uma OBRA-PRIMA! \\U0001f602 #ShangChi \\n\\nPostado pelo Luciano Moura no grupo do Legado da Marvel. Valeu, cara! https:/\\u2026'	pt	['ShangChi']
1461818777767710732	2021-11-19T22:08:50.000Z	"b""Finally got round to watching #shangchi and it was decent. Pity the FX weren't great. Dragged a bit in the middle. There were some beautifully shot scenes and there were times it looked a bit flat. Action was cool. End was cool if messy."""	en	['shangchi']
1461818670586339330	2021-11-19T22:08:25.000Z	b'RT @_jackquach: \\u2018I saw family\\u2019: With its majority Asian cast, Marvel Shang-Chi\\u2019s impact stretches across the SF Bay Area, a main site in th\\u2026'	en	[]
1461818617679515664	2021-11-19T22:08:12.000Z	b'\\u2018I saw family\\u2019: With its majority Asian cast, Marvel Shang-Chi\\u2019s impact stretches across the SF Bay Area, a main site in the film. Read how families and teens I talked to saw their Asian American identities play out on the big screen #shangchi @SimuLiu\\n\\nhttps://t.co/R96vGodcLQ'	en	['shangchi']
1461818313017802759	2021-11-19T22:06:59.000Z	"b""RT @snowygallifrey: #SHANGCHI: i'm not leaving you again. https://t.co/w9tj06exTH"""	en	['SHANGCHI']
1461818137549094918	2021-11-19T22:06:17.000Z	b'she built her own kingdom now will continue the father legacy  \\n#ShangChi #XuXialing https://t.co/Vr1Y0AGMTY'	en	['ShangChi', 'XuXialing']
1461817992669540360	2021-11-19T22:05:43.000Z	b'RT @CallMeKobby: #shangchi\\n\\nhttps://t.co/ZSQHIUjPqD'	und	['shangchi']
1461817977142235136	2021-11-19T22:05:39.000Z	b'RT @legadodamarvel: Esse meme \\xe9 uma OBRA-PRIMA! \\U0001f602 #ShangChi \\n\\nPostado pelo Luciano Moura no grupo do Legado da Marvel. Valeu, cara! https:/\\u2026'	pt	['ShangChi']
1461817814466052100	2021-11-19T22:05:00.000Z	b'#ShangChi was amazing. Best thing Marvel Studios has done since Avengers Endgame.'	en	['ShangChi']
1461817208049483782	2021-11-19T22:02:36.000Z	b'RT @ORiamBr2: Eu amo essa cena - #shangchi https://t.co/FPH0dQO28C'	pt	['shangchi']
1461816984178503698	2021-11-19T22:01:42.000Z	b'RT @legadodamarvel: Esse meme \\xe9 uma OBRA-PRIMA! \\U0001f602 #ShangChi \\n\\nPostado pelo Luciano Moura no grupo do Legado da Marvel. Valeu, cara! https:/\\u2026'	pt	['ShangChi']
1461816824341934086	2021-11-19T22:01:04.000Z	b'RT @LexieBadBitch2: #shangchi and #Eternals visuals are truly unmatched https://t.co/RPuYo1SIiz'	en	['shangchi', 'Eternals']
1461816799650058242	2021-11-19T22:00:58.000Z	b'I legit could watch #ShangChi 100 times and it would never get old. This movie is so insanely dope and well made. The villain isn\\u2019t really a villain at all...he\\u2019s just a man who is grieving the loss of the person he loves most and would do anything to get her back but...'	en	['ShangChi']
1461816662852780037	2021-11-19T22:00:26.000Z	b'#ShangChi is a beautiful film. Just brilliant.'	en	['ShangChi']
1461816659182764033	2021-11-19T22:00:25.000Z	b'Esse meme \\xe9 uma OBRA-PRIMA! \\U0001f602 #ShangChi \\n\\nPostado pelo Luciano Moura no grupo do Legado da Marvel. Valeu, cara! https://t.co/s5jwNYDyUL'	pt	['ShangChi']
1461816336833785861	2021-11-19T21:59:08.000Z	"b""Anyhoo, if Feige doesn't cast Iko Uwais in the Shang Chi sequel, then he's wasting his time #ShangChi https://t.co/vu1XeI3yx9"""	en	['ShangChi']
1461815901548908545	2021-11-19T21:57:24.000Z	b'#shangchi\\n\\nhttps://t.co/ZSQHIUjPqD'	und	['shangchi']
1461815864773152768	2021-11-19T21:57:16.000Z	b'RT @SimuLiu: When your deodorant holder is also your roomie, sidekick, bff AND life coach??\\n\\nCatch Marvel Studios\\u2019 @ShangChi and The Legend\\u2026'	en	[]
1461815658233180166	2021-11-19T21:56:26.000Z	b'I mean, does he think he\\u2019s an Asian superhero or something?\\n#ShangChi https://t.co/q4UU5MbCFK'	en	['ShangChi']
1461815626570387463	2021-11-19T21:56:19.000Z	"b""We talk #SpiderMan #NoWayHome #UnderSiege #DisneyPlusDay #ShangChi #JungleCruise #RedNotice #Pumpkinhead #LethalWeapon and more on this week's Everything Actioncast podcast, listen here: https://t.co/1phUUBTilZ #Podcast"""	en	['SpiderMan', 'NoWayHome', 'UnderSiege', 'DisneyPlusDay', 'ShangChi', 'JungleCruise', 'RedNotice', 'Pumpkinhead', 'LethalWeapon', 'Podcast']
1461815595737960451	2021-11-19T21:56:11.000Z	"b""RT @Marvel: Assemble! The perfect family movie night is here. Marvel Studios' @ShangChi and The Legend of The Ten Rings is now on Digital,\\u2026"""	en	[]
1461815523415666688	2021-11-19T21:55:54.000Z	b'RT @hello_neiri: i still want u to play in MCU sir cuz shangchi gives me hope https://t.co/hozYyGnuAA'	en	[]
1461815341126934534	2021-11-19T21:55:11.000Z	b'#nerdcast @jovemnerd @azaghal #shangchi +18 :) https://t.co/ApLmtZHaPO'	und	['nerdcast', 'shangchi']
1461815273166716930	2021-11-19T21:54:54.000Z	b'RT @POC_Culture: This BTS pic of Tony Leung smiling while filming #ShangChi makes me feel warm and fuzzy. #Marvel #Wenwu @shangchi @MarvelS\\u2026'	en	['ShangChi', 'Marvel', 'Wenwu']
1461815002906742793	2021-11-19T21:53:50.000Z	b'#nerdcast Sabe o estilo de luta de #shangchi entre o Mandarim e m\\xe3e do Shang de onde saiu... https://t.co/EPOp7Rlspc'	pt	['nerdcast', 'shangchi']
1461814517273403392	2021-11-19T21:51:54.000Z	b'RT @soloasia_: Appena finito di vedere  #ShangChi https://t.co/CwBuTJCNIL'	it	['ShangChi']
1461814468711792647	2021-11-19T21:51:43.000Z	"b""#Venom &amp; #ShangChi let's discuss the cinema \\n\\nhttps://t.co/ZSQHIUjPqD"""	en	['Venom', 'ShangChi']
1461814437158002692	2021-11-19T21:51:35.000Z	b'The latest The Hollywood Digest! https://t.co/8ejw2EB5sN Thanks to @jercom421 @JoyRoseM @mojos55 #shangchi #breaking'	en	['shangchi', 'breaking']
1461814336297521155	2021-11-19T21:51:11.000Z	b'RT @hello_neiri: i still want u to play in MCU sir cuz shangchi gives me hope https://t.co/hozYyGnuAA'	en	[]
1461814312335511554	2021-11-19T21:51:05.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461814255586615304	2021-11-19T21:50:52.000Z	"b""I just finished watching @shangchi movie on @disneyplus it's awesome #shangchi https://t.co/xp05L1bNvg"""	en	['shangchi']
1461814154533167112	2021-11-19T21:50:28.000Z	b'confirm\\xe9 que #shangchi es un mix de mul\\xe1n + dr strange + pizca de narnia + un chorrito de GOT y toques sutiles de capoeira'	es	['shangchi']
1461814146727649282	2021-11-19T21:50:26.000Z	b'RT @POC_Culture: This BTS pic of Tony Leung smiling while filming #ShangChi makes me feel warm and fuzzy. #Marvel #Wenwu @shangchi @MarvelS\\u2026'	en	['ShangChi', 'Marvel', 'Wenwu']
1461814052489945100	2021-11-19T21:50:03.000Z	b'meta de relacionamento #ShangChi https://t.co/qMe5yfX4zi'	es	['ShangChi']
1461813977147662341	2021-11-19T21:49:45.000Z	b'subuh-subuh nonton shangchi bareng @Einntal di vrchat KWOWKAOWKOKAWOKWOAk https://t.co/J23EFu6qct'	in	[]
1461813963772108810	2021-11-19T21:49:42.000Z	b'#Venom #shangchi\\n\\nhttps://t.co/ZSQHIUjPqD'	und	['Venom', 'shangchi']
1461813846952366082	2021-11-19T21:49:14.000Z	b'Ini gemoy sih \\U0001f923 masukin wishlist aja dulu \\U0001f923 #shangchi \\U0001f60d https://t.co/a71QX8VSWc'	in	['shangchi']
1461813829478854665	2021-11-19T21:49:10.000Z	b'#Venom #shangchi join\\n\\nhttps://t.co/ZSQHIUjPqD'	en	['Venom', 'shangchi']
1461813765196988421	2021-11-19T21:48:55.000Z	b'RT @SimuLiu: When your deodorant holder is also your roomie, sidekick, bff AND life coach??\\n\\nCatch Marvel Studios\\u2019 @ShangChi and The Legend\\u2026'	en	[]
1461813605494673411	2021-11-19T21:48:17.000Z	"b'La estrella de #ShangChi, #SimuLiu, dice que #TomHolland #MarkRuffalo son los culpables de que los actores de MCU se mantengan en la oscuridad. ""No quiero destacar a nadie, pero gritarle a Holland, gritarle a Ruffalo. Realmente lo arruin\\xe9 para el resto de nosotros""\\U0001f4a5\\U0001f4a5\\U0001f4a5\\U0001f4a5 https://t.co/yxsWlBOh1q'"	es	['ShangChi', 'SimuLiu', 'TomHolland', 'MarkRuffalo']
1461813536414486537	2021-11-19T21:48:00.000Z	b'ShangChi daddy a hoe lmaoooo why he do all that just to say \\u201cI miss you son\\u201d lmfaooooo bitchhh'	en	[]
1461813533574930435	2021-11-19T21:48:00.000Z	b'RT @Bluhcookie: Tweet di apprezzamento per Morris che \\xe8 un sacco carino #ShangChi https://t.co/WYvb2Me4IC'	it	['ShangChi']
1461813221283844096	2021-11-19T21:46:45.000Z	b'RT @sethnakin: O jeito que a coreografia de luta do Mandarim e da Jiang Li chega a parecer uma dan\\xe7a \\xe9 lindo demais \\n\\nFoi nesse momento que\\u2026'	pt	[]
1461813200069009417	2021-11-19T21:46:40.000Z	b'shangchi guardians 2 ragnarok bc i have taste https://t.co/m8TGaLea2z'	en	[]
1461813169559638025	2021-11-19T21:46:33.000Z	b'Io che non avevo nessuna aspettativa su #Shangchi e finisco per innamorarmi di tutti i personaggi.\\nMorris in primis'	it	['Shangchi']
1461812992924868612	2021-11-19T21:45:51.000Z	b'RT @wandaskory: THATS REAL CINEMA #ShangChi https://t.co/naKN0bQBdh'	en	['ShangChi']
1461812820094423042	2021-11-19T21:45:10.000Z	b'Do the writers of Shang-Chi expect us to believe that in 900 years, several lifetimes, after toppling dozens of empires, Wenwu only ever fathered TWO children?\\n\\nReally? I call shenanigans \\U0001f481\\U0001f3fe #ShangChi https://t.co/WMyDrDVsDo'	en	['ShangChi']
1461812759209914376	2021-11-19T21:44:55.000Z	b'RT @TheMorally: Episode 43: Josh and Mike review #ShangChi and #JungleCruise.        Other topics covered:#DisneyPlusDay #SpiderManNoWayHom\\u2026'	en	['ShangChi', 'JungleCruise', 'DisneyPlusDay']
